2.041737944669529473e-02 1.224087273393485908e+01 1.516865378674404496e+01 2.268597716299477270e-04
2.089296130854039618e-02 1.224417401138709138e+01 1.512260219387673210e+01 2.321440145393377432e-04
2.137962089502232557e-02 1.224748535694404872e+01 1.507655060579519812e+01 2.375513432780258403e-04
2.187761623949553008e-02 1.225080683219020727e+01 1.503049902270845273e+01 2.430846248832836730e-04
2.238721138568339902e-02 1.225413849927626764e+01 1.498444744483456681e+01 2.487467931742599891e-04
2.290867652767772378e-02 1.225748042092607903e+01 1.493839587240110411e+01 2.545408503075302642e-04
2.344228815319922624e-02 1.226083266044370212e+01 1.489234430564544809e+01 2.604698683688803180e-04
2.398832919019489723e-02 1.226419528172055529e+01 1.484629274481533123e+01 2.665369910021655260e-04
2.454708915685031162e-02 1.226756834924267814e+01 1.480024119016918149e+01 2.727454350761145856e-04
2.511886431509579437e-02 1.227095192809810165e+01 1.475418964197664806e+01 2.790984923899532768e-04
2.570395782768864629e-02 1.227434608398435145e+01 1.470813810051904724e+01 2.855995314187627148e-04
2.630267991895381477e-02 1.227775088321603647e+01 1.466208656608989891e+01 2.922519990994868356e-04
2.691534803926915256e-02 1.228116639273257782e+01 1.461603503899539547e+01 2.990594226585461396e-04
2.754228703338166065e-02 1.228459268010605498e+01 1.456998351955500937e+01 3.060254114820184601e-04
2.818382931264453578e-02 1.228802981354916035e+01 1.452393200810202067e+01 3.131536590293837333e-04
2.884031503126605750e-02 1.229147786192330116e+01 1.447788050498412638e+01 3.204479447918450906e-04
2.951209226666385438e-02 1.229493689474679741e+01 1.443182901056407097e+01 3.279121362962650462e-04
3.019951720402016052e-02 1.229840698220324846e+01 1.438577752522022735e+01 3.355501911557795709e-04
3.090295432513590415e-02 1.230188819514999032e+01 1.433972604934738726e+01 3.433661591681766911e-04
3.162277660168379134e-02 1.230538060512671450e+01 1.429367458335732621e+01 3.513641844631532540e-04
3.235936569296282705e-02 1.230888428436421655e+01 1.424762312767964190e+01 3.595485076995869685e-04
3.311311214825911342e-02 1.231239930579327257e+01 1.420157168276246118e+01 3.679234683139901612e-04
3.388441561392025597e-02 1.231592574305367727e+01 1.415552024907323059e+01 3.764935068213361895e-04
3.467368504525316503e-02 1.231946367050340641e+01 1.410946882709958494e+01 3.852631671694795945e-04
3.548133892335755130e-02 1.232301316322793738e+01 1.406341741735014850e+01 3.942370991484172595e-04
3.630780547701013827e-02 1.232657429704972252e+01 1.401736602035549772e+01 4.034200608556681982e-04
3.715352290971726118e-02 1.233014714853779736e+01 1.397131463666905482e+01 4.128169212190806593e-04
3.801893963205612431e-02 1.233373179501756844e+01 1.392526326686807714e+01 4.224326625784013620e-04
3.890451449942804868e-02 1.233732831458074131e+01 1.387921191155466971e+01 4.322723833269783247e-04
3.981071705534973415e-02 1.234093678609541200e+01 1.383316057135685284e+01 4.423413006149970461e-04
4.073802778041125949e-02 1.234455728921633622e+01 1.378710924692966699e+01 4.526447531156806430e-04
4.168693834703354750e-02 1.234818990439534936e+01 1.374105793895632033e+01 4.631882038559282972e-04
4.265795188015925749e-02 1.235183471289196078e+01 1.369500664814938773e+01 4.739772431128806219e-04
4.365158322401661156e-02 1.235549179678413623e+01 1.364895537525206315e+01 4.850175913779623555e-04
4.466835921509629964e-02 1.235916123897923846e+01 1.360290412103946700e+01 4.963151023899589186e-04
4.570881896148751983e-02 1.236284312322516143e+01 1.355685288631998908e+01 5.078757662387502637e-04
4.677351412871981473e-02 1.236653753412163681e+01 1.351080167193675052e+01 5.197057125413312483e-04
4.786300923226385201e-02 1.237024455713174298e+01 1.346475047876900000e+01 5.318112136918206213e-04
4.897788193684461666e-02 1.237396427859360060e+01 1.341869930773371600e+01 5.441986881871623905e-04
5.011872336272724798e-02 1.237769678573224930e+01 1.337264815978720023e+01 5.568747040303027602e-04
5.128613839913648276e-02 1.238144216667174113e+01 1.332659703592670120e+01 5.698459822126275597e-04
5.248074602497725810e-02 1.238520051044743298e+01 1.328054593719221721e+01 5.831194002775250997e-04
5.370317963702526953e-02 1.238897190701847961e+01 1.323449486466825142e+01 5.967019959669474152e-04
5.495408738576245539e-02 1.239275644728053827e+01 1.318844381948572675e+01 6.106009709529161469e-04
5.623413251903491145e-02 1.239655422307869337e+01 1.314239280282396116e+01 6.248236946559434894e-04
5.754399373371569398e-02 1.240036532722060159e+01 1.309634181591268920e+01 6.393777081523966408e-04
5.888436553555889685e-02 1.240418985348984471e+01 1.305029086003422378e+01 6.542707281728765787e-04
6.025595860743578058e-02 1.240802789665953298e+01 1.300423993652564647e+01 6.695106511937308881e-04
6.165950018614822087e-02 1.241187955250612518e+01 1.295818904678115224e+01 6.851055576238691521e-04
6.309573444801933051e-02 1.241574491782349021e+01 1.291213819225446002e+01 7.010637160891036290e-04
6.456542290346556356e-02 1.241962409043720506e+01 1.286608737446130668e+01 7.173935878162840179e-04
6.606934480075961347e-02 1.242351716921911198e+01 1.282003659498207604e+01 7.341038311195512752e-04
6.760829753919818386e-02 1.242742425410211560e+01 1.277398585546453802e+01 7.512033059910909558e-04
6.918309709189363055e-02 1.243134544609523573e+01 1.272793515762666949e+01 7.687010787988181630e-04
7.079457843841380216e-02 1.243528084729892846e+01 1.268188450325961192e+01 7.866064270934866858e-04
7.244359600749898653e-02 1.243923056092067192e+01 1.263583389423077818e+01 8.049288445277665146e-04
7.413102413009177438e-02 1.244319469129082201e+01 1.258978333248703230e+01 8.236780458899086235e-04
7.585775750291835762e-02 1.244717334387873997e+01 1.254373282005804846e+01 8.428639722546484372e-04
7.762471166286918911e-02 1.245116662530921836e+01 1.249768235905979452e+01 8.624967962541020723e-04
7.943282347242813790e-02 1.245517464337918057e+01 1.245163195169813086e+01 8.825869274714237545e-04
8.128305161640994592e-02 1.245919750707468232e+01 1.240558160027261891e+01 9.031450179601105584e-04
8.317637711026708291e-02 1.246323532658820632e+01 1.235953130718044157e+01 9.241819678918564455e-04
8.511380382023767122e-02 1.246728821333627835e+01 1.231348107492048882e+01 9.457089313359741270e-04
8.709635899560805306e-02 1.247135627997738005e+01 1.226743090609761921e+01 9.677373221734227949e-04
8.912509381337459236e-02 1.247543964043018505e+01 1.222138080342711497e+01 9.902788201486066155e-04
9.120108393559096804e-02 1.247953840989213070e+01 1.217533076973928630e+01 1.013345377062121891e-03
9.332543007969909543e-02 1.248365270485830258e+01 1.212928080798429953e+01 1.036949223107767621e-03
9.549925860214358853e-02 1.248778264314067776e+01 1.208323092123716336e+01 1.061102873357150887e-03
9.772372209558106981e-02 1.249192834388770024e+01 1.203718111270296554e+01 1.085819134395345133e-03
1.000000000000000056e-01 1.249608992760421877e+01 1.199113138572230852e+01 1.111111111111111110e-03
1.023292992280754182e-01 1.250026751617177112e+01 1.194508174377693877e+01 1.136992213645282319e-03
1.047128548050899610e-01 1.250446123286925371e+01 1.189903219049564953e+01 1.163476164500999504e-03
1.071519305237606523e-01 1.250867120239395192e+01 1.185298272966041822e+01 1.190577005819562885e-03
1.096478196143185063e-01 1.251289755088295941e+01 1.180693336521273729e+01 1.218309106825761230e-03
1.122018454301963591e-01 1.251714040593498645e+01 1.176088410126031292e+01 1.246687171446626222e-03
1.148153621496882937e-01 1.252139989663256436e+01 1.171483494208393772e+01 1.275726246107647746e-03
1.174897554939529770e-01 1.252567615356466746e+01 1.166878589214468853e+01 1.305441727710588687e-03
1.202264434617413141e-01 1.252996930884972926e+01 1.162273695609142266e+01 1.335849371797125703e-03
1.230268770812381757e-01 1.253427949615910819e+01 1.157668813876855118e+01 1.366965300902646483e-03
1.258925411794167559e-01 1.253860685074096182e+01 1.153063944522416229e+01 1.398806013104630713e-03
1.288249551693134154e-01 1.254295150944458292e+01 1.148459088071846423e+01 1.431388390770149113e-03
1.318256738556407293e-01 1.254731361074516549e+01 1.143854245073253040e+01 1.464729709507119190e-03
1.348962882591653867e-01 1.255169329476905560e+01 1.139249416097748480e+01 1.498847647324059789e-03
1.380384264602885214e-01 1.255609070331944466e+01 1.134644601740398784e+01 1.533760294003205793e-03
1.412537544622754770e-01 1.256050597990256357e+01 1.130039802621210931e+01 1.569486160691949692e-03
1.445439770745927111e-01 1.256493926975435471e+01 1.125435019386165791e+01 1.606044189717696895e-03
1.479108388168207111e-01 1.256939071986764489e+01 1.120830252708287311e+01 1.643453764631341331e-03
1.513561248436207929e-01 1.257386047901983162e+01 1.116225503288757359e+01 1.681734720484675443e-03
1.548816618912481069e-01 1.257834869780108811e+01 1.111620771858074264e+01 1.720907354347201140e-03
1.584893192461113431e-01 1.258285552864309764e+01 1.107016059177259493e+01 1.760992436067903861e-03
1.621810097358929725e-01 1.258738112584832791e+01 1.102411366039111762e+01 1.802011219287699608e-03
1.659586907437560488e-01 1.259192564561986671e+01 1.097806693269513012e+01 1.843985452708400523e-03
1.698243652461744191e-01 1.259648924609182075e+01 1.093202041728784479e+01 1.886937391624160174e-03
1.737800828749375415e-01 1.260107208736028461e+01 1.088597412313099611e+01 1.930889809721528195e-03
1.778279410038922925e-01 1.260567433151490313e+01 1.083992805955952399e+01 1.975866011154358854e-03
1.819700858609983596e-01 1.261029614267104115e+01 1.079388223629683985e+01 2.021889842899981821e-03
1.862087136662867459e-01 1.261493768700255558e+01 1.074783666347072852e+01 2.068985707403186124e-03
1.905460717963247397e-01 1.261959913277520151e+01 1.070179135162985240e+01 2.117178575514719156e-03
1.949844599758045471e-01 1.262428065038067793e+01 1.065574631176092524e+01 2.166493999731161808e-03
1.995262314968879735e-01 1.262898241237132879e+01 1.060970155530658943e+01 2.216958127743199908e-03
2.041737944669529681e-01 1.263370459349550146e+01 1.056365709418397536e+01 2.268597716299477433e-03
2.089296130854039757e-01 1.263844737073359603e+01 1.051761294080402109e+01 2.321440145393377594e-03
2.137962089502232488e-01 1.264321092333480578e+01 1.047156910809155050e+01 2.375513432780258349e-03
2.187761623949552869e-01 1.264799543285456807e+01 1.042552560950613660e+01 2.430846248832836676e-03
2.238721138568340041e-01 1.265280108319273822e+01 1.037948245906380329e+01 2.487467931742599891e-03
2.290867652767773488e-01 1.265762806063250423e+01 1.033343967135960106e+01 2.545408503075303943e-03
2.344228815319922832e-01 1.266247655388006343e+01 1.028739726159102474e+01 2.604698683688802963e-03
2.398832919019490972e-01 1.266734675410505062e+01 1.024135524558240817e+01 2.665369910021656453e-03
2.454708915685031023e-01 1.267223885498177260e+01 1.019531363981026217e+01 2.727454350761145639e-03
2.511886431509580686e-01 1.267715305273124748e+01 1.014927246142956108e+01 2.790984923899533961e-03
2.570395782768863380e-01 1.268208954616403794e+01 1.010323172830115546e+01 2.855995314187626064e-03
2.630267991895381408e-01 1.268704853672396027e+01 1.005719145902016010e+01 2.922519990994868356e-03
2.691534803926915465e-01 1.269203022853260876e+01 1.001115167294554631e+01 2.990594226585461830e-03
2.754228703338166273e-01 1.269703482843478604e+01 9.965112390230791206e+00 3.060254114820184709e-03
2.818382931264453717e-01 1.270206254604480556e+01 9.919073631855813034e+00 3.131536590293837550e-03
2.884031503126605611e-01 1.270711359379370364e+01 9.873035419660098455e+00 3.204479447918450689e-03
2.951209226666385299e-01 1.271218818697738406e+01 9.826997776377130123e+00 3.279121362962650246e-03
3.019951720402015982e-01 1.271728654380571477e+01 9.780960725670144740e+00 3.355501911557795709e-03
3.090295432513590623e-01 1.272240888545258208e+01 9.734924292169308657e+00 3.433661591681767562e-03
3.162277660168379412e-01 1.272755543610693429e+01 9.688888501510271922e+00 3.513641844631532757e-03
3.235936569296282705e-01 1.273272642302483248e+01 9.642853380374280192e+00 3.595485076995869576e-03
3.311311214825911065e-01 1.273792207658253872e+01 9.596818956529784117e+00 3.679234683139901395e-03
3.388441561392025458e-01 1.274314263033063099e+01 9.550785258875658101e+00 3.764935068213361678e-03
3.467368504525316641e-01 1.274838832104921771e+01 9.504752317486108382e+00 3.852631671694796162e-03
3.548133892335754713e-01 1.275365938880421801e+01 9.458720163657257984e+00 3.942370991484172270e-03
3.630780547701014105e-01 1.275895607700477363e+01 9.412688829955564884e+00 4.034200608556682416e-03
3.715352290971725702e-01 1.276427863246179584e+01 9.366658350268032507e+00 4.128169212190806701e-03
3.801893963205612570e-01 1.276962730544766700e+01 9.320628759854393763e+00 4.224326625784013620e-03
3.890451449942806672e-01 1.277500234975712701e+01 9.274600095401233091e+00 4.322723833269785307e-03
3.981071705534973137e-01 1.278040402276938181e+01 9.228572395078201041e+00 4.423413006149970461e-03
4.073802778041128447e-01 1.278583258551142343e+01 9.182545698596312533e+00 4.526447531156809791e-03
4.168693834703355305e-01 1.279128830272262363e+01 9.136520047268515299e+00 4.631882038559283730e-03
4.265795188015927830e-01 1.279677144292060120e+01 9.090495484072478760e+00 4.739772431128808604e-03
4.365158322401661017e-01 1.280228227846841271e+01 9.044472053715775672e+00 4.850175913779623121e-03
4.466835921509632601e-01 1.280782108564304522e+01 8.998449802703543554e+00 4.963151023899591355e-03
4.570881896148751844e-01 1.281338814470531240e+01 8.952428779408604598e+00 5.078757662387502203e-03
4.677351412871981196e-01 1.281898373997110951e+01 8.906409034144292747e+00 5.197057125413312266e-03
4.786300923226382564e-01 1.282460815988409131e+01 8.860390619239932875e+00 5.318112136918203177e-03
4.897788193684461389e-01 1.283026169708979225e+01 8.814373589119187002e+00 5.441986881871623688e-03
5.011872336272722439e-01 1.283594464851123007e+01 8.768358000381244466e+00 5.568747040303024566e-03
5.128613839913648276e-01 1.284165731542598898e+01 8.722343911885074519e+00 5.698459822126276247e-03
5.248074602497725394e-01 1.284740000354484835e+01 8.676331384836775129e+00 5.831194002775250129e-03
5.370317963702526676e-01 1.285317302309196563e+01 8.630320482880113886e+00 5.967019959669473718e-03
5.495408738576245122e-01 1.285897668888664391e+01 8.584311272190459974e+00 6.106009709529161035e-03
5.623413251903490728e-01 1.286481132042673003e+01 8.538303821572062802e+00 6.248236946559434027e-03
5.754399373371569260e-01 1.287067724197364882e+01 8.492298202558997033e+00 6.393777081523966191e-03
5.888436553555890240e-01 1.287657478263912303e+01 8.446294489519701187e+00 6.542707281728767088e-03
6.025595860743577781e-01 1.288250427647361995e+01 8.400292759765360273e+00 6.695106511937308665e-03
6.165950018614821948e-01 1.288846606255651750e+01 8.354293093662191083e+00 6.851055576238691304e-03
6.309573444801933606e-01 1.289446048508807152e+01 8.308295574747829093e+00 7.010637160891037591e-03
6.456542290346556356e-01 1.290048789348317904e+01 8.262300289851836510e+00 7.173935878162840396e-03
6.606934480075961069e-01 1.290654864246698708e+01 8.216307329220608580e+00 7.341038311195512318e-03
6.760829753919819218e-01 1.291264309217238626e+01 8.170316786646713680e+00 7.512033059910909992e-03
6.918309709189366385e-01 1.291877160823939974e+01 8.124328759602862604e+00 7.687010787988184449e-03
7.079457843841380216e-01 1.292493456191653500e+01 8.078343349380624261e+00 7.866064270934867292e-03
7.244359600749902262e-01 1.293113233016409858e+01 8.032360661234074328e+00 8.049288445277668833e-03
7.413102413009177161e-01 1.293736529575953753e+01 7.986380804528536714e+00 8.236780458899086235e-03
7.585775750291839925e-01 1.294363384740481671e+01 7.940403892894503990e+00 8.428639722546489577e-03
7.762471166286919466e-01 1.294993837983589913e+01 7.894430044387028111e+00 8.624967962541021591e-03
7.943282347242817121e-01 1.295627929393432787e+01 7.848459381650601863e+00 8.825869274714241014e-03
8.128305161640995147e-01 1.296265699684097150e+01 7.802492032089868523e+00 9.031450179601106451e-03
8.317637711026708569e-01 1.296907190207196692e+01 7.756528128046153547e+00 9.241819678918565539e-03
8.511380382023763236e-01 1.297552442963687724e+01 7.710567806980185956e+00 9.457089313359737584e-03
8.709635899560805861e-01 1.298201500615913240e+01 7.664611211661019219e+00 9.677373221734229466e-03
8.912509381337454517e-01 1.298854406499875047e+01 7.618658490361505997e+00 9.902788201486061384e-03
9.120108393559096527e-01 1.299511204637741102e+01 7.572709797060376502e+00 1.013345377062121848e-02
9.332543007969910098e-01 1.300171939750589623e+01 7.526765291651186018e+00 1.036949223107767708e-02
9.549925860214358853e-01 1.300836657271394614e+01 7.480825140158373188e+00 1.061102873357151061e-02
9.772372209558106704e-01 1.301505403358255819e+01 7.434889514960537404e+00 1.085819134395345220e-02
1.000000000000000000e+00 1.302178224907877357e+01 7.388958595021205333e+00 1.111111111111111154e-02
1.023292992280754765e+00 1.302855169569297900e+01 7.343032566127306815e+00 1.136992213645283099e-02
1.047128548050899610e+00 1.303536285757877344e+01 7.297111621135549342e+00 1.163476164500999548e-02
1.071519305237607078e+00 1.304221622669541603e+01 7.251195960226915815e+00 1.190577005819563362e-02
1.096478196143185091e+00 1.304911230295291524e+01 7.205285791169500520e+00 1.218309106825761143e-02
1.122018454301962898e+00 1.305605159435977569e+01 7.159381329589982634e+00 1.246687171446625442e-02
1.148153621496882826e+00 1.306303461717343595e+01 7.113482799253842970e+00 1.275726246107647573e-02
1.174897554939529076e+00 1.307006189605346158e+01 7.067590432354664998e+00 1.305441727710587863e-02
1.202264434617413169e+00 1.307713396421748264e+01 7.021704469812714677e+00 1.335849371797125790e-02
1.230268770812381174e+00 1.308425136359995022e+01 6.975825161583051326e+00 1.366965300902645702e-02
1.258925411794167504e+00 1.309141464501371921e+01 6.929952766973382694e+00 1.398806013104630583e-02
1.288249551693133599e+00 1.309862436831449983e+01 6.884087554971952905e+00 1.431388390770148462e-02
1.318256738556407459e+00 1.310588110256821359e+01 6.838229804585696847e+00 1.464729709507119407e-02
1.348962882591653312e+00 1.311318542622126593e+01 6.792379805188884845e+00 1.498847647324059312e-02
1.380384264602885214e+00 1.312053792727379253e+01 6.746537856882540041e+00 1.533760294003205793e-02
1.412537544622753938e+00 1.312793920345588461e+01 6.700704270864881629e+00 1.569486160691948781e-02
1.445439770745927888e+00 1.313538986240682860e+01 6.654879369813012424e+00 1.606044189717697676e-02
1.479108388168207222e+00 1.314289052185739592e+01 6.609063488276167853e+00 1.643453764631341504e-02
1.513561248436208651e+00 1.315044180981518629e+01 6.563256973080694223e+00 1.681734720484676440e-02
1.548816618912481236e+00 1.315804436475306893e+01 6.517460183747107116e+00 1.720907354347201226e-02
1.584893192461114042e+00 1.316569883580074318e+01 6.471673492919395976e+00 1.760992436067904468e-02
1.621810097358929781e+00 1.317340588293940229e+01 6.425897286806905306e+00 1.802011219287699695e-02
1.659586907437561321e+00 1.318116617719958050e+01 6.380131965638963898e+00 1.843985452708401390e-02
1.698243652461744357e+00 1.318898040086214429e+01 6.334377944132596028e+00 1.886937391624160520e-02
1.737800828749376247e+00 1.319684924766246858e+01 6.288635651973466523e+00 1.930889809721529279e-02
1.778279410038922759e+00 1.320477342299780332e+01 6.242905534310403404e+00 1.975866011154358767e-02
1.819700858609984317e+00 1.321275364413785169e+01 6.197188052263613578e+00 2.021889842899982428e-02
1.862087136662867515e+00 1.322079064043852981e+01 6.151483683446968165e+00 2.068985707403186297e-02
1.905460717963248340e+00 1.322888515355896644e+01 6.105792922504432063e+00 2.117178575514720371e-02
1.949844599758045582e+00 1.323703793768169490e+01 6.060116281660995696e+00 2.166493999731161635e-02
1.995262314968880846e+00 1.324524975973606722e+01 6.014454291288181764e+00 2.216958127743200863e-02
2.041737944669529625e+00 1.325352139962486220e+01 5.968807500484471618e+00 2.268597716299477346e-02
2.089296130854038758e+00 1.326185365045409803e+01 5.923176477670718754e+00 2.321440145393376467e-02
2.137962089502232654e+00 1.327024731876601393e+01 5.877561811200818553e+00 2.375513432780258435e-02
2.187761623949551648e+00 1.327870322477523857e+01 5.831964109987739064e+00 2.430846248832835288e-02
2.238721138568339875e+00 1.328722220260808484e+01 5.786384004145113558e+00 2.487467931742599891e-02
2.290867652767772267e+00 1.329580510054496578e+01 5.740822145644512098e+00 2.545408503075302642e-02
2.344228815319922887e+00 1.330445278126591546e+01 5.695279208988534236e+00 2.604698683688803224e-02
2.398832919019489918e+00 1.331316612209914929e+01 5.649755891899790328e+00 2.665369910021655325e-02
2.454708915685031023e+00 1.332194601527263877e+01 5.604252916025907361e+00 2.727454350761145466e-02
2.511886431509579687e+00 1.333079336816866878e+01 5.558771027660620589e+00 2.790984923899533093e-02
2.570395782768864823e+00 1.333970910358130091e+01 5.513310998480935865e+00 2.855995314187627712e-02
2.630267991895381297e+00 1.334869415997670927e+01 5.467873626300456813e+00 2.922519990994868269e-02
2.691534803926916908e+00 1.335774949175630155e+01 5.422459735838852879e+00 2.990594226585463131e-02
2.754228703338166273e+00 1.336687606952257923e+01 5.377070179507406955e+00 3.060254114820184709e-02
2.818382931264455049e+00 1.337607488034764991e+01 5.331705838210589299e+00 3.131536590293838851e-02
2.884031503126605500e+00 1.338534692804430293e+01 5.286367622163604452e+00 3.204479447918450602e-02
2.951209226666386964e+00 1.339469323343956475e+01 5.241056471725718424e+00 3.279121362962652414e-02
3.019951720402016093e+00 1.340411483465063469e+01 5.195773358249264007e+00 3.355501911557795536e-02
3.090295432513591845e+00 1.341361278736309259e+01 5.150519284944063969e+00 3.433661591681768516e-02
3.162277660168379523e+00 1.342318816511125590e+01 5.105295287757074085e+00 3.513641844631532757e-02
3.235936569296284482e+00 1.343284205956057598e+01 5.060102436266941339e+00 3.595485076995871832e-02
3.311311214825911176e+00 1.344257558079193160e+01 5.014941834593146908e+00 3.679234683139901568e-02
3.388441561392027346e+00 1.345238985758767036e+01 4.969814622319328912e+00 3.764935068213363933e-02
3.467368504525316641e+00 1.346228603771925769e+01 4.924721975430423448e+00 3.852631671694796422e-02
3.548133892335756823e+00 1.347226528823636826e+01 4.879665107263035928e+00 3.942370991484174525e-02
3.630780547701013994e+00 1.348232879575722443e+01 4.834645269468611950e+00 4.034200608556682416e-02
3.715352290971723814e+00 1.349247776676003241e+01 4.789663752988698064e+00 4.128169212190804099e-02
3.801893963205612792e+00 1.350271342787529072e+01 4.744721889041714213e+00 4.224326625784013967e-02
3.890451449942804896e+00 1.351303702617876645e+01 4.699821050120474020e+00 4.322723833269782878e-02
3.981071705534973137e+00 1.352344982948494057e+01 4.654962650999626028e+00 4.423413006149970461e-02
4.073802778041126338e+00 1.353395312664064853e+01 4.610148149752212099e+00 4.526447531156806842e-02
4.168693834703354639e+00 1.354454822781870327e+01 4.565379048774333093e+00 4.631882038559283210e-02
4.265795188015925277e+00 1.355523646481123556e+01 4.520656895816945742e+00 4.739772431128806002e-02
4.365158322401661017e+00 1.356601919132245015e+01 4.475983285023647618e+00 4.850175913779623121e-02
4.466835921509630047e+00 1.357689778326054686e+01 4.431359857973312444e+00 4.963151023899588926e-02
4.570881896148751622e+00 1.358787363902847112e+01 4.386788304726230159e+00 5.078757662387501509e-02
4.677351412871980862e+00 1.359894817981318660e+01 4.342270364872460320e+00 5.197057125413311746e-02
4.786300923226384896e+00 1.361012284987315368e+01 4.297807828580867628e+00 5.318112136918205779e-02
4.897788193684461611e+00 1.362139911682361415e+01 4.253402537647350101e+00 5.441986881871623688e-02
5.011872336272724660e+00 1.363277847191937120e+01 4.209056386540521721e+00 5.568747040303027168e-02
5.128613839913648498e+00 1.364426243033464203e+01 4.164771323443178908e+00 5.698459822126276247e-02
5.248074602497728058e+00 1.365585253143959044e+01 4.120549351287582596e+00 5.831194002775253599e-02
5.370317963702526676e+00 1.366755033907313610e+01 4.076392528782678326e+00 5.967019959669474238e-02
5.495408738576248453e+00 1.367935744181156998e+01 4.032302971431066752e+00 6.106009709529165025e-02
5.623413251903491172e+00 1.369127545323255646e+01 3.988282852533615586e+00 6.248236946559434374e-02
5.754399373371572146e+00 1.370330601217402666e+01 3.944334404179299813e+00 6.393777081523968620e-02
5.888436553555889574e+00 1.371545078298746922e+01 3.900459918217919153e+00 6.542707281728765700e-02
6.025595860743581333e+00 1.372771145578511209e+01 3.856661747213044222e+00 6.695106511937312654e-02
6.165950018614822170e+00 1.374008974668047500e+01 3.812942305372579277e+00 6.851055576238691824e-02
6.309573444801936049e+00 1.375258739802170105e+01 3.769304069454086470e+00 7.010637160891039499e-02
6.456542290346556356e+00 1.376520617861715223e+01 3.725749579641973508e+00 7.173935878162840396e-02
6.606934480075957516e+00 1.377794788395262771e+01 3.682281440393433858e+00 7.341038311195507982e-02
6.760829753919819218e+00 1.379081433639961318e+01 3.638902321250011784e+00 7.512033059910910859e-02
6.918309709189363055e+00 1.380380738541393804e+01 3.595614957611447338e+00 7.687010787988181326e-02
7.079457843841380438e+00 1.381692890772417037e+01 3.552422151468340061e+00 7.866064270934866598e-02
7.244359600749898931e+00 1.383018080750907863e+01 3.509326772090124891e+00 8.049288445277665016e-02
7.413102413009177383e+00 1.384356501656348470e+01 3.466331756664601915e+00 8.236780458899085888e-02
7.585775750291835706e+00 1.385708349445176246e+01 3.423440110885271004e+00 8.428639722546484025e-02
7.762471166286919910e+00 1.387073822864828898e+01 3.380654909482492698e+00 8.624967962541021937e-02
7.943282347242813124e+00 1.388453123466404726e+01 3.337979296694460807e+00 8.825869274714236157e-02
